,사고번호,사고일시,요일,도로종류,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연령대,가해연령대
9534,2020060700100364,17,일요일,중부,경기도,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,46,중상,승용,0,49,경상,40.0,40.0
9535,2020061000100402,16,수요일,중부,충청북도,중상사고,0,1,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,26,경상,승용,1,47,경상,20.0,20.0
9536,2020061200100267,12,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,40,상해없음,승용,0,32,경상,30.0,30.0
9537,2020061200100685,22,금요일,중부,충청북도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,53,상해없음,승용,0,59,경상,50.0,50.0
9538,2020061300100572,20,토요일,중부,경기도,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,26,경상,기타불명,2,0,기타불명,20.0,20.0
9539,2020061400100015,0,일요일,중부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,47,상해없음,승용,0,53,경상,40.0,40.0
9540,2020061500100155,9,월요일,중부,충청북도,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,49,상해없음,승용,1,48,중상,40.0,40.0
9541,2020061500100264,12,월요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,62,상해없음,승용,1,26,경상,60.0,60.0
9542,2020061500100342,14,월요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,31,경상,승용,0,52,경상,,
9543,2020061600100365,15,화요일,중부,경기도,경상사고,0,0,7,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,27,상해없음,승용,0,45,경상,20.0,20.0
9544,2020061800100374,15,목요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,58,상해없음,건설기계,0,38,경상,50.0,50.0
9545,2020062100100448,20,일요일,중부,경기도,경상사고,0,0,2,1,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,기타 - 기타,승용,0,56,부상신고,승용,0,63,경상,50.0,50.0
9546,2020062600100647,21,금요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,49,상해없음,승용,0,36,경상,40.0,40.0
9547,2020062700100387,16,토요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,22,상해없음,승용,1,53,경상,20.0,20.0
9548,2020070300100011,0,금요일,중부,충청북도,사망사고,1,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,57,경상,화물,0,65,사망,50.0,50.0
9549,2020070400100198,10,토요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,38,상해없음,승용,1,19,경상,30.0,30.0
9550,2020071100100635,23,토요일,중부,경기도,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,31,경상,기타불명,2,0,기타불명,,
9551,2020071700100556,19,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,기타불명,2,0,기타불명,승용,0,60,경상,20.0,20.0
9552,2020071800100188,11,토요일,중부,경기도,중상사고,0,4,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,20,상해없음,승용,0,33,경상,20.0,20.0
9553,2020071900100081,6,일요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 지하차도(도로)내,화물,0,40,상해없음,승용,1,55,경상,30.0,30.0
9554,2020072100100165,10,화요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,2,0,기타불명,승용,0,42,경상,20.0,20.0
9555,2020072300100439,18,목요일,중부,경기도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 지하차도(도로)내,승용,0,45,상해없음,승용,0,61,중상,40.0,40.0
9556,2020072600100081,7,일요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,30,상해없음,승용,1,47,경상,20.0,20.0
9557,2020073000100215,12,목요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,0,63,상해없음,승용,0,75,경상,60.0,60.0
9558,2020080300100016,2,월요일,중부,경기도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 지하차도(도로)내,승용,0,33,상해없음,화물,0,44,경상,30.0,30.0
9559,2020080700100167,10,금요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,단일로 - 교량,승용,0,53,상해없음,화물,0,54,경상,50.0,50.0
9560,2020080900100061,4,일요일,중부,충청북도,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,1,53,중상,승용,0,43,중상,50.0,50.0
9561,2020080900100074,6,일요일,중부,경기도,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,36,중상,기타불명,2,0,기타불명,30.0,30.0
9562,2020080900100292,17,일요일,중부,충청북도,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,27,상해없음,승용,0,56,경상,20.0,20.0
9563,2020081600100219,13,일요일,중부,경기도,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,32,상해없음,승용,1,32,경상,30.0,30.0
9564,2020081600100504,22,일요일,중부,경기도,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,1,30,상해없음,승용,0,36,경상,20.0,20.0
9565,2020081900100444,17,수요일,중부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,0,37,상해없음,승용,0,23,경상,30.0,30.0
9566,2020081900100577,20,수요일,중부,경기도,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,1,51,상해없음,보행자,0,59,부상신고,,
9567,2020082000100411,16,목요일,중부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,1,51,상해없음,화물,0,54,상해없음,,
9568,2020082500100369,15,화요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,0,54,상해없음,승용,1,30,경상,50.0,50.0
9569,2020082500100602,21,화요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,27,상해없음,승용,0,64,경상,20.0,20.0
9570,2020082800100426,17,금요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,40,경상,화물,0,53,상해없음,30.0,30.0
9571,2020083000100241,15,일요일,중부,경기도,중상사고,0,2,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,49,경상,승용,0,48,상해없음,40.0,40.0
9572,2020090100100044,6,화요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,50,상해없음,승용,0,40,경상,40.0,40.0
9573,2020090100100091,8,화요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,53,상해없음,승용,0,27,경상,50.0,50.0
9574,2020090300100054,5,목요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,0,60,상해없음,화물,0,51,경상,50.0,50.0
9575,2020090500100014,0,토요일,중부,충청북도,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,44,중상,화물,0,66,경상,40.0,40.0
9576,2020090600100408,23,일요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 지하차도(도로)내,승용,0,22,상해없음,승용,0,24,경상,20.0,20.0
9577,2020090700100416,18,월요일,중부,경기도,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,0,44,경상,기타불명,2,0,기타불명,40.0,40.0
9578,2020091200100235,12,토요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,0,46,상해없음,승용,1,50,경상,40.0,40.0
9579,2020091600100468,19,수요일,중부,충청북도,사망사고,2,4,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승합,0,52,상해없음,화물,0,59,사망,50.0,50.0
9580,2020091700100310,15,목요일,중부,경기도,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,56,상해없음,화물,0,64,중상,50.0,50.0
9581,2020091800100212,11,금요일,중부,경기도,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,58,상해없음,승용,0,34,상해없음,50.0,50.0
9582,2020091800100699,22,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,38,상해없음,승용,0,57,경상,30.0,30.0
9583,2020092000100304,15,일요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,50,상해없음,승용,1,51,경상,40.0,40.0
9584,2020092000100497,21,일요일,중부,경기도,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,25,경상,화물,0,57,경상,20.0,20.0
9585,2020092000100526,23,일요일,중부,충청북도,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,23,중상,기타불명,2,0,기타불명,20.0,20.0
9586,2020092100100070,7,월요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,0,58,상해없음,승용,0,40,경상,50.0,50.0
9587,2020092100100272,12,월요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,28,상해없음,승용,1,66,경상,20.0,20.0
9588,2020092400100359,15,목요일,중부,경기도,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,29,상해없음,승용,0,54,중상,20.0,20.0
9589,2020092400100397,16,목요일,중부,충청북도,경상사고,0,0,8,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,34,경상,승용,0,45,경상,30.0,30.0
9590,2020092500100423,16,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,75,상해없음,승용,0,50,경상,70.0,70.0
9591,2020092800100064,7,월요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,28,상해없음,승용,0,49,경상,20.0,20.0
9592,2020101100100326,17,일요일,중부,경기도,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,57,상해없음,승용,0,40,경상,50.0,50.0
9593,2020101300100021,2,화요일,중부,경기도,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,51,사망,특수,0,36,상해없음,,
9594,2020101300100285,13,화요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,35,상해없음,승용,1,57,경상,30.0,30.0
9595,2020101500100296,13,목요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,60,상해없음,승용,0,62,경상,50.0,50.0
9596,2020101900100728,23,월요일,중부,경기도,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,44,상해없음,화물,0,40,중상,40.0,40.0
9597,2020102000100045,5,화요일,중부,경기도,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,특수,0,58,상해없음,승용,0,56,상해없음,50.0,50.0
9598,2020102000100685,21,화요일,중부,충청북도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,39,중상,화물,2,0,기타불명,30.0,30.0
9599,2020102000100715,23,화요일,중부,충청북도,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,65,사망,화물,0,40,경상,60.0,60.0
9600,2020102200100481,18,목요일,중부,충청북도,사망사고,2,8,11,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,24,경상,승용,0,25,경상,20.0,20.0
9601,2020102300100155,8,금요일,중부,경기도,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,0,60,상해없음,승용,0,22,중상,50.0,50.0
9602,2020102700100224,11,화요일,중부,충청북도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,0,57,경상,승용,0,29,상해없음,50.0,50.0
9603,2020102800100265,12,수요일,중부,경기도,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,26,상해없음,화물,0,52,중상,20.0,20.0
9604,2020102800100640,21,수요일,중부,충청북도,사망사고,1,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,0,52,사망,화물,0,47,상해없음,50.0,50.0
9605,2020102900100706,22,목요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,47,상해없음,특수,0,51,경상,40.0,40.0
9606,2020103000100276,12,금요일,중부,경기도,경상사고,0,0,5,2,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,0,24,부상신고,승용,0,32,경상,20.0,20.0
9607,2020110100100475,20,일요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,30,상해없음,승용,0,38,경상,20.0,20.0
9608,2020110300100019,1,화요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,과속,포장 - 건조,흐림,단일로 - 기타,승용,0,26,상해없음,화물,0,56,경상,20.0,20.0
9609,2020110400100504,17,수요일,중부,충청북도,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,1,59,경상,승용,0,67,경상,50.0,50.0
9610,2020110500100042,4,목요일,중부,경기도,중상사고,0,1,0,0,차대차 - 추돌,과속,포장 - 건조,맑음,단일로 - 기타,승용,0,25,상해없음,화물,0,38,중상,20.0,20.0
9611,2020110500100211,11,목요일,중부,충청북도,중상사고,0,3,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,57,중상,승용,1,21,경상,50.0,50.0
9612,2020110600100286,14,금요일,중부,경기도,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,38,경상,승용,0,29,상해없음,30.0,30.0
9613,2020110600100346,16,금요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,0,63,상해없음,승용,0,54,경상,60.0,60.0
9614,2020110700100552,18,토요일,중부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,57,상해없음,승용,0,22,경상,50.0,50.0
9615,2020110800100343,16,일요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,52,상해없음,승용,0,32,경상,50.0,50.0
9616,2020111100100370,14,수요일,중부,충청북도,사망사고,1,2,5,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,51,사망,화물,0,47,경상,,
9617,2020111300100675,23,금요일,중부,충청북도,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,특수,0,46,경상,승용,1,38,중상,40.0,40.0
9618,2020111400100156,9,토요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,66,상해없음,화물,0,48,경상,60.0,60.0
9619,2020111500100335,18,일요일,중부,경기도,경상사고,0,0,3,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승합,0,55,상해없음,승합,0,44,경상,50.0,50.0
9620,2020111500100371,18,일요일,중부,경기도,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,50,상해없음,승용,0,59,경상,40.0,40.0
9621,2020112000100116,8,금요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 지하차도(도로)내,화물,0,26,상해없음,승용,0,38,경상,20.0,20.0
9622,2020112000100301,13,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,66,상해없음,승용,0,35,경상,60.0,60.0
9623,2020112200100079,5,일요일,중부,경기도,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,0,26,상해없음,화물,0,56,중상,20.0,20.0
9624,2020112600100083,7,목요일,중부,충청북도,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,28,상해없음,승용,1,49,경상,20.0,20.0
9625,2020112700100393,17,금요일,중부,충청북도,사망사고,1,2,9,3,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,0,49,상해없음,승용,0,40,사망,40.0,40.0
9626,2020113000100494,18,월요일,중부,충청북도,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,1,57,상해없음,승용,0,65,중상,50.0,50.0
9627,2020120100100236,12,화요일,중부,충청북도,경상사고,0,0,2,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,57,부상신고,화물,0,56,경상,50.0,50.0
9628,2020120400100040,5,금요일,중부,경기도,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,0,45,경상,승용,0,37,중상,40.0,40.0
9629,2020120400100220,11,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,36,상해없음,특수,0,39,경상,30.0,30.0
9630,2020120400100662,23,금요일,중부,경기도,경상사고,0,0,3,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,0,55,상해없음,승합,0,30,경상,50.0,50.0
9631,2020121000100137,11,목요일,중부,경기도,중상사고,0,2,1,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,50,상해없음,승용,0,51,경상,40.0,40.0
9632,2020121200100049,6,토요일,중부,경기도,중상사고,0,1,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,0,45,중상,승용,0,62,경상,40.0,40.0
9633,2020121200100096,10,토요일,중부,충청북도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,0,41,상해없음,승용,1,53,경상,,
9634,2020121200100161,12,토요일,중부,충청북도,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,31,부상신고,승용,0,45,경상,,
9635,2020121300100048,8,일요일,중부,충청북도,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 적설,눈,단일로 - 지하차도(도로)내,승용,0,52,상해없음,승용,1,52,경상,50.0,50.0
9636,2020121400100019,4,월요일,중부,충청북도,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 지하차도(도로)내,기타불명,2,0,기타불명,승용,0,34,중상,20.0,20.0
9637,2020121800100054,7,금요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,눈,단일로 - 기타,승용,0,65,기타불명,화물,0,39,경상,60.0,60.0
9638,2020121900100050,6,토요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,0,66,상해없음,화물,0,49,경상,60.0,60.0
9639,2020122300100126,8,수요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,0,32,상해없음,승용,0,34,경상,30.0,30.0
9640,2020122300100524,19,수요일,중부,경기도,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,0,46,상해없음,승합,0,60,부상신고,40.0,40.0
9641,2020122400100632,21,목요일,중부,경기도,경상사고,0,0,2,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,특수,0,49,상해없음,승용,0,21,경상,40.0,40.0
9642,2020122500100283,18,금요일,중부,경기도,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,1,53,상해없음,승용,0,39,상해없음,50.0,50.0
9643,2020122800100514,20,월요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,0,72,경상,화물,0,44,상해없음,70.0,70.0
9644,2020122900100290,17,화요일,중부,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,2,0,기타불명,승용,1,64,경상,20.0,20.0
9645,2021010300100229,21,일요일,중부,충청북도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,28,상해없음,승합,0,42,경상,20.0,20.0
9646,2021010600100535,21,수요일,중부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,눈,단일로 - 기타,승용,0,34,상해없음,승용,0,46,경상,30.0,30.0
9647,2021010700100247,15,목요일,중부,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,화물,0,60,상해없음,화물,0,50,경상,50.0,50.0
9648,2021010800100051,8,금요일,중부,경기도,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,화물,0,38,상해없음,화물,0,50,사망,30.0,30.0
9649,2021010800100128,11,금요일,중부,경기도,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,46,상해없음,화물,0,64,중상,40.0,40.0
9650,2021010900100043,8,토요일,중부,충청북도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,특수,0,48,상해없음,화물,0,41,중상,40.0,40.0
9651,2021010900100091,10,토요일,중부,경기도,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,승용,0,22,상해없음,승용,0,30,경상,20.0,20.0
9652,2021010900100148,12,토요일,중부,경기도,중상사고,0,5,3,2,차대차 - 추돌,안전운전불이행,-,맑음,기타 - 기타,승용,0,29,상해없음,승용,0,45,중상,20.0,20.0
9653,2021010900100149,12,토요일,중부,경기도,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,59,상해없음,승용,0,33,경상,50.0,50.0
9654,2021010900100327,17,토요일,중부,경기도,경상사고,0,0,4,0,차대차 - 추돌,신호위반,-,맑음,단일로 - 기타,승용,1,57,상해없음,승용,0,36,경상,50.0,50.0
9655,2021011000100081,12,일요일,중부,충청북도,중상사고,0,1,0,0,차대차 - 추돌,과속,-,맑음,단일로 - 지하차도(도로)내,승용,0,47,상해없음,승용,0,23,중상,40.0,40.0
9656,2021011300100490,21,수요일,중부,경기도,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,31,상해없음,화물,0,68,상해없음,,
9657,2021011400100188,11,목요일,중부,경기도,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,67,부상신고,화물,0,71,경상,60.0,60.0
9658,2021011600100243,15,토요일,중부,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,-,맑음,단일로 - 기타,승용,0,60,상해없음,화물,0,23,경상,50.0,50.0
9659,2021011700100184,17,일요일,중부,충청북도,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승합,0,24,상해없음,승용,0,33,경상,20.0,20.0
9660,2021011800100070,8,월요일,중부,경기도,경상사고,0,0,3,2,차대차 - 기타,안전운전불이행,-,눈,단일로 - 기타,승용,0,48,부상신고,승용,0,32,부상신고,40.0,40.0
9661,2021011800100420,20,월요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,46,상해없음,화물,0,63,경상,40.0,40.0
9662,2021011900100360,16,화요일,중부,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,22,상해없음,승용,0,42,경상,20.0,20.0
